text,label
Deez niggas pussy so fuck em deez niggas ass so buss em,0
u should be here wit me bitch,0
' You messin with broke niggahs you gon be broke niggah &#1043323;&#1043323;&#1043323;&#1043323;&#10071;&#65039;,0
"@cristiannt_ wow I was like 12 or 13 fighting people in high school, then bitch unfollow me fuck nigga",0
#RayRice is still a bitch. @NFL got this one wrong. Women fans should be livid! #NoExcuses,0
RT @100Band_RELL: All yaw hoes want 2 thing Money &amp; Dick,0
"Like fucc I got into it wit my mama, ajay, the damn lunch lady, duddy, montea lowkey, &amp; some lit raggedy hoe &#128514;&#128557; all in one day",0
Yo bitch choosin just letr,0
My bitch get on my nerves,0
@Briana_Rashae I'd like to rape the bitch that posted that.,1
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Facial | Blonde tranny whore gets rammed and facialized http://t.co/Kd9nU3tmWz",0
RT @HerMoufPiece: Hairy pussy bitch you the type that got herps,0
It's summer bitches &#128139;&#127802;&#127774;&#128132;&#128142; http://t.co/JxqonTfiUq,0
...if Amber Rose can rock a bald head and a bald pussy then motherfucker so can I.,0
See the jumbotron? That&#8217;s where the jig is,0
Madea and this old hillbilly are hilarious together.,0
That bitch.,0
"Instagram have you looking at motherfuckers like ""Who the FUCK does this bitch/nigga think she/he ISSS""??",0
@DaniCim choke on bread bitch,0
"I tell the truuuOoooth... That bitch is ugly, yeah her aunt, and momma too. I was gone lie about er, but bro I had to tell the truth.",0
*Sings* I killed that pussy she died with her eyes open!,0
RT @CauseWereGuys: When bitches talk about their boyfriend 24/7 http://t.co/KEeJvwbGbR,0
RT @CP24: Reports say female victim was shot while waiting for an Oreo McFlurry,0
RT @PrettyMillz: My car insurance is trash !!!,0
Don't subtweet me @ my name so I no it's real ugly bitch,0
I phone 6 cool but basic I'm girly bitch so dry n plain &#128553;,0
RT @LittleSavage_: oml i never questioned my nigga ab another bitch &amp; if the nigga ever said some shit like that! that nigga lied.,0
bitches been thotting so long when they get exposed to something decent they get overwhelmed,0
Quan stop RT that faggot on my TL,0
RT @Bam_1OO: I like good weed &amp; bad bitches dat can roll it up,0
RT @derekt529: See RT @Adolfhibsta: Your pussy &amp; personality gotta be trash if a nigga stopped talking to you after sex,0
"A wise man once said ""Damn I hate a bitch that like to argue nd shit""",0
I've eaten six packs of hello kitty fruit snacks today because I can bitch I'm an adult.,0
@tacalifornia my real lil bro even tho cuh a bitch lmao,0
@polotags20 pussy,0
"Stupid freshman bitches that walk like slow as hell and u can't get around them, hurry the fuck up sloth",0
Lmfao all bitches is hoes then,0
@IdiotOlympics @ForTheMen fuck her right in the pussy,0
Dawg!! RT @Chill__Cosby: Man this about to be another trash Thursday night game,0
@ClicquotSuave my nigga what her pussy smell like?,0
@Fit4LifeMike @chanelisabeth shut up fuckin beaner,0
RT @sassy_cee_: What y'all hoes up to?,0
http://t.co/bPU86qzYFt Avery &#8211; Adorable and petite red haired teen plays with her shaved&#160;pussy http://t.co/Pbu9NlxaNP,0
@KeyshawnSwag on god niggaa be tryna say aids been out longer and shit like no bitch Ebola been out here &#128514;,0
Word to my bird! http://plixi.com/p/60040730,0
@ArtaleGaspare bitch i got the flameeee,0
RT @the_ironsheik: Justin Bieber win Oscar for suck my balls you dead dog midget dick son of a bitch,0
RT @_iamextra: 7 out of 10 RT @TAXSTONE: Every bitch in Houston look good ?,0
Jameis tweet RT @MrCOOK_ Fuck her right in the pussy,0
Lighting my pretty ass up w them yellow stars lls,0
stupid ass hoe,0
#Bartending becomes a real bitch when you the #bartender are way way taller than the bar was designed for. Holy back pains.,0
RT @druggedvibes: Top 5 Thot Tattoos :1) dream catchers 2) bird feathers 3) inspirational quotes that they dont live by 4) animal p&#8230;,0
Lmaoooooooo RT @Chollie_Grapes: Dumped the shyt outta me. Fuck wrong with her. I'm perfect like angel pussy,0
.@Straatvogels [street birds]: Homeless People Twittering in Amsterdam http://t.co/WruoCdVkJt via @HuffPostImpact&#8853;http://t.co/DJgs6rGdfV,0
"Batter the wee cunt Jewis y cos he fucked my ex? Emma isnt battering the girls I've nailed?Ive moved on,stop being a pussy n do it urself.",0
"Living with my bitches, hashtag live http://t.co/9jKAYWGeVZ",0
You are so fake &amp; I'm going to put you on blast bitch.,0
The shit that you bitches brag about is hilarious,0
RT @LameAssNerd: Braxton Curti a hoe ass nigga And wen I see him I'ma smack him like da lil bitch he is #300,0
RT @Thatindianbruh: There&#8217;s a bitch on twitter with 50k followers but she drive this. http://t.co/m4AKVZ4JgD,0
Cruise's recent comments make him a bigger douchebag than Charlie Sheen &amp; he didn't even have any 'Tiger Blood',0
&#8220;@_4ever_slim: U look like a cotton picker tho RT @KB_Three: About to put in field work &#127944;&#8221; damn dee got all the jokes,0
Told da nicca str8 up to his face whateva he got goin on I Want In..Guess he felt some type of way bout it,0
I get gwop now that bitch remember me,0
@Mattyfatass pussy shit,0
Tell dem THOT bitches im NOT right !!,0
@PraviKingDino bitch,0
Always thought golden Oreos were the same as original Oreos but oh my god I just climaxed,0
"&#8220;@HerMoufPiece: They be hating on my girl tho, but they wish they was the bitch they hating&#8221; this song go",0
Sonoma County cannot handle the Gutto Style straight up north bay is pussies forever,0
"Zhou Mi was just layin on his bed and SM just busted into his room and was like ""You gettin a song bitch""",0
yeah i got soul i was brought up by colored women.,0
Omg I will kill you for liking that pic I swear bitch,0
RT @KlTTYGIRL: im shitty but i promise u im better than that bitch,0
I see thru all you fake bitches &amp; niggas.,0
@allyssasss I was a fag back then,0
"Shiiiit @Pontiac_Holmes, drops you a couple extra dollars on that hoe. Get her a Brazilian. Gotsta spend money to make money!",0
RT @TKNCASH1: On the NorthSide @ WildBills With @Djholiday &#128073;Come up on a check &#10004;&#65039; Left that hoe&#128581; alone &#10004;&#65039;&#8230; http://t.co/KvLpJsua4f,0
Jihadis seem to be more upset over the location of the Jedah conference in #Saudi than its purpose #ISIS,0
"RT @femaIestweets: ""nah go talk to ur bitch since she yo crush n shit"" http://t.co/S1JAGSJW6P",0
Look bitch .. Go and suck a dick I'm a real street nicca I ain't wit Dat sucka shit!!,0
"I despise clich&#233;s... you aint original bitch, you are a copy. #deleted",0
Why isn't Rogers in the game? What a pussy! No heart. Not tough. Where's the out cry? Oh he's really hurt? No excuse. Cutler's tougher...,0
@Hovaa_ shut up lizard faggot nigger cunt,1
This guy is 100% retarded.,0
@_CharlieA_37 @sean_landez07 y'all's are all little punk ass bitches doe,0
RT @zippy1981: @voretaq7 from a TDD POV linux is just a mock for the kernel of the GNU/HURD system.,0
@brendacoyt_3 : I got them bitches snowboarding to me &#127938;&#127935;&#10052;&#65039;&#9924;&#65039;,0
RT @Talkmaster: People who would vote for Charlie Crist and Michelle Nunn are why our founders did NOT put a right to vote in our Constitut&#8230;,0
@Steven_ratata my boots get me bitches so,0
@bbhairs when you get famous I'm buyin yo art so me and my bitch can have dat shit all in da crib,0
RT @TheVoiceOfMiami I don't work for pussy... + the code of a real man,0
Sick of your coon antics RT @POONsoaker: Accuracy RT @Thotcho: &#8220;Henny &gt; water&#8221; &#128128;&#128128;&#128128;,1
RT @obey_jrock__: This is a true ride or die bitch &#128175; http://t.co/y1t8CTQn4U,0
RT @RealJackNeisen: Damn... that's a cold ass honkie,0
If you fuckin for your rent you a lame hoe,0
RT @KyleLewsader: @TreVaughnLG retweets the most random shit just cause a bad bitch tweeted it &#128514;,0
RT @DearLeader10: You value yourself because someone gave you a title. I value myself because bitch I'm clutch. I win.,0
People calling and complaining to Spinellis because of our Purge special.Lmao pussies. #LouisvillePurge,0
@CandiElissa @twitRless_kb @ElissaReillyS @HelenKimFitz76 elissa is such a fake cunt,0
"In my opinion LHHA is a spot on description of how some of Atlanta is. Dumb hoes and niggas, ratchet broads, and stupid arguments.",0
@RPopBox @boxing Yeah he definitely wasn't the same guy who fought Lara but he cuts the ring off well which should be a huge boon to Canelo,0
@xDSmooth hell naw bitch no help!,0
@yoKBFILTHY shit is trash,0
Or faggot RT @ez_taughtu: Guess he got caught saying nigga.,0
RT @AndrogyneAdvent: @verbally_abrupt y'all got all the gay hoes,0
"@BlackberryTroll Blah. If people are determined to think of you as a condescending bitch, it's their loss.",0
You bitches make me sick,0
I love when my mom goes to the grocery store until she gets home and I have to carry it all in. Then it sucks monkey nuts,0
RT @y3llab3lla88: The streets ain't going no where. These hoes for everybody. When you got someone real you hold on to them.,0
"I was in the 9 grade and this bitch said something and I went off about her momma and her. She was like ""I'm adopted""",0
"WATCH - WE SALUTE THE VETS &#8211;Tuesday Jihadi Bitch Slaying: MK-48, M203&#8217;s Fired At Taliban Cockroaches During Firefight http://t.co/yFucN0Dwzq",0
@JawShoeeAhhh bitch you can't even say no lol,0
@ayyee_ceee_: One mans trash &#128686; is another mans treasure &#127942;,0
Lmao @SWILLA_LO: The d.rose adidas are lighter than my phone .... Shit is retarded,0
Nick Cannon movie.. &#171;@arigold_88 A 31 year old bitch in Texas was pretending to be 15 and went to high school 6 months!&#187;,0
How u know u dont get real life pussy. Only carin bout her enterin your DMs RT @J0MAEL: She can enter my DMs anytime http://t.co/nZ74WBsDBH,0
I don't love you hoes.,0
@Steven_ratata bye youre a queer,1
"RT @OnlyRosee: The way Tricksnipers act is just ugh. 89% of them are Chief Keef, Soulja Boy niggers. Absolute sewage waste",0
RT @LongLiveChris__: Project hoes &#8220;@Willie_D_HOE: When Bitches Get That Income Tax They Do Shit Like This http://t.co/EDShCLcjRk&#8221;,0
@ajam never happen. Too much republican redneck oil money. Sad butt true. #corruptAmerica,0
"RT @_wintergirl93: I don't wanna hear Sgt. #Tahmooressi's name come outta the Preezy's mouth. He couldn't be bothered then, keep his pie ho&#8230;",0
@CheyenneDoan cause hes a faggot,0
"Fuccn yo bitch last night she say ""you the nigga!!'",0
Deez hoes be actin up..,0
RT @King_Shawn_6: &#8220;@white_thunduh: Dez is caked up with some bitch or something cause hes not playing like Dez Bryant&#8221;&#128514;&#128514;&#128514;&#128557;&#128557; God dammit Patr&#8230;,0
@surething_mark you didn't even pass ESL yet you bitch lmao,0
@FlawlesS_Dv @AboutStrafe @NexSmitsky I also like how I'M called the hoe when I've been saying stop.,0
"RT @ShadonHendrix: Same hoes running back tellin you shit about me be the same hoes trynna fuck you, same niggas tellin u shit be the mayne&#8230;",0
RT @lungfiber: True life I'm an emotional clingy bitch,0
i bet yo bitch try n slide once i let my hair down,0
RT @STARgotthatDOPE: A lot of these hoes be cheating on they nigga fucking other niggas. Y'all boys better get y'all a real bitch that ain'&#8230;,0
"@JusDahl gross, ill stick with my galaxy, it will still receive those nips",0
Proud to be a redneck patriot :) @Docs357 @Cats_lmbo @KoichicCheryl @bja_tw @yrwol7 @DavesGrill,0
RT @CraziestSex: if you don't eat pussy you're childish and immature.,0
@FukknTyler nigga I talk shit period this ain't nun new white bitch we go threw this every damn day &#128514;&#128514;,0
He said that bitch look like a praying mantis tho ctfu,0
Praise thy lord for this season of beanies that is upon us,0
"She suckin on my dick, cuz I'm a pretty bitch",0
&#128540;&#128583;&#128582; I hate ya bitch ass,0
RT @Foreverandix: &#8220;@Vikyfdez15: @Foreverandix today at 10am&#8221; bitch do your Hw!,0
@That1guyJeff bitch please. Not gonna happen. Nope.,0
When @Drake got your ex bitch &amp; the one you tryna move on w/ it's time to call &amp; give it a up,0
"RT @KingMiller_: The top comeback for when you call a nigga ugly. 1. ""I still pull more hoes than you.""",0
Who fukn wit @Rocko4Real for real for real .. Dat nicca be riding!!,0
@FrankieJGrande ew queer white thirsty bitch,1
RT @Tr1zz: bitches get away with too much behind their social media accounts. Popular on twitter and instagram but lame and broke as fuck i&#8230;,0
@_TurnDownDre @Jordan__Grimes @kushdaddycorr @TRob_waddUP that's true idk why your even in this convo you dumb nigger attention whore,1
Money hungry hoes they can never get a crumb,0
"The devil grows inside the hearts of the selfish and wickedWhite, brown, yellow and black color is not restricted",0
&#8220;@MoneyYoung They not evn hoes in silence anymore&#8221;proud of it .... then want respect,0
"A knock on the door. ""Who could it be at this hour?!"" I shuffle down the hall. ""Who is it?"" I ask. It's a bad bitch and a burrito. The end.",0
"RT @Jukeyxo: If a girl sit on your face, and your nose goes into her pussy, and she rides your nose like a bull, she's a keeper.",0
@ThatBoyAdo fuckin pussy haha,0
RT @TomBradysEgo: Sorry bitches it takes more than Luck to beat me.,0
Gucci mane on a bitch,0
RT @zeemonstaa: There no such thing as too much pussy .,0
@EricBaetsle your a greaser,0
@RniSwirvinn @LilKev_J no ur wrong stupid nigger,1
@jaureguisturnt them bitches smell like my farts i been holdin in since 5th grade,0
"RT @WhitneyNoCrack: Die slow bitch ""@Thotcho: That&#8217;s @WhitneyNoCrack RT @tonestradamus: Scary accurate http://t.co/dX79NXklL9""",0
RT @souljaboy: Ain't got time for stupid bitches &#128557;,0
lmaoooo RT @ToeKnee2GX: Lol OK pal RT @AceHudsonJr: what bitch gone tell me no? TUH! http://t.co/toEa3cZjDF,0
@ramaxe1965 dubya hates todays teabagger movement.,0
I'm only driving drunk cause this bitch drove me to drink!,0
Yo bitch she boof she got that throwbac pussy !,0
"RT @ShowMeATittie: What it ih hoe, wassuh ..can a nigga get in dem guts",0
"Girls be like ""10/23/12 I love you babe &lt;3"" hoe isn't that today?",0
It aint nuffin to cut that bitch off!!!!,0
"When you realize how curiosity is a bitch. An should of let the unknown stay, unknown. #CuriosityKilledMe",0
@iamkrause I see da dayd presidents coz my bitches and hoes be makin money day way,0
RT @CheefPolo: My bitch wanna post a thirst trap ima just not pay the water bill that month. We all gon be thirsty,0
That ios8 gon get yall bitches fucced up . Trynna hide shit,0
